action,address,cust_id,time_spent_seconds,web_id
update_profile,203.0.102.115,346,770,4496
browse,192.80.65.1,40,833,4497
create_account,192.175.50.15,399,269,4498
transactions,198.51.102.239,49,412,4499
update_profile,198.40.150.145,62,72,4500
browse,10.208.131.79,257,178,4501
create_account,203.0.107.208,210,696,4502
transactions,192.156.222.222,169,185,4503
update_profile,97.203.187.254,498,197,4504
transactions,121.226.166.246,396,379,4505
browse,203.0.107.208,370,674,4506
transactions,1.131.122.57,217,805,4507
update_profile,200.88.167.56,6,197,4508
update_profile,203.126.82.74,386,558,4509
update_profile,192.0.5.131,261,826,4510
create_account,192.52.220.27,232,306,4511
browse,198.48.161.203,30,933,4512
create_account,198.51.102.239,294,470,4513
create_account,192.31.204.39,132,568,4514
create_account,198.10.52.120,86,246,4515
request_loan,192.52.216.15,145,598,4516
transactions,198.40.150.145,92,515,4517
transactions,192.175.4.94,465,573,4518
transactions,192.156.222.222,25,119,4519
transactions,192.31.41.17,293,386,4520
create_account,192.22.74.9,122,501,4521
browse,192.22.74.9,29,616,4522
transactions,192.184.205.202,22,267,4523
request_loan,203.126.82.74,322,483,4524
create_account,1.131.122.57,321,872,4525
browse,192.175.50.15,78,468,4526
create_account,192.80.65.1,499,562,4527
request_loan,192.67.93.145,73,692,4528
browse,192.67.93.145,90,45,4529
request_loan,192.52.242.244,497,79,4530
update_profile,1.131.122.57,119,397,4531
transactions,192.88.98.49,340,624,4532
browse,192.22.74.9,128,522,4533
transactions,192.75.40.178,471,885,4534
transactions,198.50.57.194,30,77,4535
transactions,198.10.52.120,463,437,4536
update_profile,192.52.242.244,381,944,4537
transactions,192.159.46.227,127,800,4538
create_account,192.5.169.21,480,649,4539
transactions,192.75.40.178,95,966,4540
request_loan,192.31.197.149,231,433,4541
create_account,192.159.46.227,33,349,4542
create_account,192.88.112.4,459,574,4543
transactions,192.52.249.197,87,451,4544
create_account,192.170.227.152,439,562,4545
create_account,198.51.101.192,90,74,4546
browse,192.0.5.131,171,536,4547
browse,192.40.250.219,416,415,4548
update_profile,192.91.0.184,164,901,4549
transactions,192.88.98.49,484,485,4550
request_loan,97.203.187.254,343,436,4551
update_profile,192.0.5.131,329,402,4552
request_loan,192.170.227.152,57,974,4553
browse,192.75.40.178,414,941,4554
request_loan,192.52.220.27,423,580,4555
update_profile,192.31.41.17,319,158,4556
create_account,168.7.92.20,390,203,4557
update_profile,198.48.161.203,24,590,4558
update_profile,168.7.92.20,435,334,4559
browse,192.52.220.27,96,920,4560
request_loan,121.226.166.246,334,658,4561
browse,97.203.187.254,354,554,4562
request_loan,203.126.82.74,444,104,4563
create_account,192.91.0.184,353,104,4564
transactions,198.50.57.194,246,200,4565
create_account,203.126.82.74,104,504,4566
request_loan,192.31.41.17,121,832,4567
browse,192.52.249.197,445,875,4568
transactions,192.52.216.15,303,843,4569
transactions,203.0.112.18,134,877,4570
create_account,14.101.88.69,311,958,4571
transactions,198.48.161.203,487,110,4572
update_profile,198.51.101.192,371,445,4573
request_loan,198.214.109.152,480,987,4574
transactions,200.88.167.56,481,304,4575
create_account,192.88.98.49,401,78,4576
transactions,192.184.205.202,117,46,4577
request_loan,203.0.102.115,23,407,4578
create_account,192.28.66.171,269,451,4579
request_loan,192.52.197.103,71,942,4580
browse,192.88.98.49,441,703,4581
update_profile,192.52.220.27,30,601,4582
transactions,192.75.245.197,243,127,4583
transactions,95.223.162.76,429,780,4584
transactions,192.75.40.178,205,244,4585
update_profile,198.51.102.239,398,894,4586
update_profile,95.223.162.76,28,906,4587
request_loan,203.0.102.115,15,877,4588
transactions,192.91.0.184,490,87,4589
transactions,192.52.242.244,326,422,4590
create_account,192.52.197.103,241,415,4591
browse,198.10.52.120,137,473,4592
browse,203.0.112.18,497,687,4593
browse,200.88.167.56,0,706,4594
create_account,198.243.53.201,55,256,4595
browse,198.243.53.201,476,70,4596
transactions,198.230.203.64,449,177,4597
create_account,192.28.66.171,392,868,4598
create_account,192.0.5.131,426,392,4599
transactions,198.10.52.120,384,798,4600
transactions,198.243.53.201,210,184,4601
request_loan,198.230.203.64,394,611,4602
update_profile,192.28.66.171,368,515,4603
update_profile,192.31.204.39,188,499,4604
request_loan,14.101.88.69,333,648,4605
transactions,95.223.162.76,191,488,4606
create_account,1.131.122.57,404,903,4607
request_loan,203.0.102.115,415,669,4608
create_account,205.8.216.46,394,411,4609
browse,10.208.131.79,118,47,4610
browse,192.175.50.15,282,504,4611
transactions,198.40.150.145,401,783,4612
transactions,192.40.250.219,455,277,4613
request_loan,192.88.98.49,203,254,4614
create_account,192.156.222.222,99,636,4615
update_profile,168.7.92.20,392,157,4616
transactions,198.243.53.201,5,710,4617
create_account,192.88.112.4,295,218,4618
create_account,192.52.197.103,181,660,4619
browse,205.8.216.46,130,612,4620
transactions,192.91.0.184,106,893,4621
browse,192.170.227.152,321,616,4622
browse,192.52.242.244,239,550,4623
transactions,192.156.222.222,223,540,4624
request_loan,192.175.50.15,425,451,4625
request_loan,192.75.40.178,156,687,4626
create_account,192.52.242.244,414,690,4627
request_loan,203.0.102.115,224,299,4628
request_loan,192.88.112.4,450,502,4629
request_loan,192.184.205.202,120,587,4630
update_profile,121.226.166.246,86,77,4631
update_profile,192.52.197.103,8,75,4632
update_profile,203.0.112.18,45,638,4633
browse,192.75.245.197,301,800,4634
update_profile,198.243.53.201,321,427,4635
request_loan,192.75.40.178,248,367,4636
create_account,1.131.122.57,112,380,4637
create_account,192.184.205.202,355,970,4638
transactions,192.28.66.171,186,124,4639
transactions,192.75.40.178,373,815,4640
request_loan,168.7.92.20,376,408,4641
update_profile,198.10.52.120,234,696,4642
update_profile,203.0.102.115,284,79,4643
transactions,192.67.93.145,237,731,4644
request_loan,192.75.40.178,127,853,4645
transactions,198.243.53.201,332,665,4646
create_account,198.48.161.203,139,706,4647
update_profile,198.10.52.120,261,131,4648
request_loan,10.208.131.79,316,777,4649
request_loan,192.91.0.184,86,710,4650
browse,192.75.245.197,209,911,4651
transactions,192.88.112.4,275,540,4652
update_profile,192.52.220.27,145,962,4653
transactions,198.51.101.192,343,271,4654
browse,198.40.150.145,441,632,4655
browse,192.5.169.21,339,21,4656
request_loan,1.131.122.57,128,347,4657
browse,192.88.98.49,487,419,4658
request_loan,198.214.109.152,186,294,4659
transactions,198.51.101.192,252,438,4660
create_account,192.88.112.4,471,860,4661
transactions,192.91.0.184,75,717,4662
update_profile,1.131.122.57,397,719,4663
transactions,192.0.5.131,233,470,4664
request_loan,192.80.65.1,139,874,4665
update_profile,192.40.250.219,329,52,4666
update_profile,203.0.102.115,312,520,4667
transactions,192.80.65.1,119,122,4668
request_loan,192.175.4.94,405,30,4669
create_account,192.52.220.27,462,204,4670
update_profile,203.0.102.115,492,834,4671
request_loan,192.175.50.15,23,382,4672
transactions,192.52.242.244,473,413,4673
create_account,192.31.197.149,483,30,4674
browse,192.175.4.94,46,404,4675
transactions,192.52.197.103,41,733,4676
transactions,203.0.107.208,321,686,4677
request_loan,121.226.166.246,324,578,4678
transactions,192.31.204.39,198,391,4679
request_loan,192.175.4.94,392,419,4680
transactions,198.243.53.201,330,521,4681
request_loan,203.0.102.115,236,447,4682
browse,192.52.249.197,402,343,4683
transactions,192.52.216.15,3,848,4684
transactions,192.53.25.41,344,311,4685
create_account,192.31.41.17,212,64,4686
request_loan,198.214.109.152,309,574,4687
create_account,192.22.74.9,181,978,4688
browse,198.10.52.120,300,978,4689
browse,192.184.205.202,234,241,4690
transactions,192.52.216.15,286,812,4691
update_profile,192.5.169.21,102,423,4692
transactions,192.0.5.131,358,701,4693
create_account,203.0.112.18,89,873,4694
browse,168.7.92.20,115,32,4695
create_account,192.52.197.103,303,246,4696
transactions,192.31.41.17,0,974,4697
update_profile,192.52.220.27,35,364,4698
transactions,198.48.161.203,187,898,4699
create_account,95.223.162.76,492,984,4700
transactions,192.52.249.197,445,574,4701
request_loan,192.31.197.149,181,272,4702
request_loan,192.52.197.103,130,338,4703
browse,192.31.41.17,350,348,4704
transactions,200.88.167.56,226,994,4705
transactions,200.88.167.56,154,108,4706
browse,192.31.197.149,222,684,4707
request_loan,203.0.102.115,311,733,4708
browse,192.22.74.9,262,875,4709
update_profile,192.75.40.178,271,992,4710
transactions,198.51.101.192,25,388,4711
transactions,200.88.167.56,173,732,4712
update_profile,192.22.74.9,402,726,4713
transactions,192.159.46.227,72,561,4714
transactions,192.67.93.145,232,722,4715
request_loan,192.52.249.197,371,671,4716
browse,203.0.93.54,211,665,4717
update_profile,95.223.162.76,292,272,4718
create_account,121.226.166.246,404,988,4719
create_account,192.52.249.197,15,540,4720
update_profile,205.8.216.46,403,270,4721
update_profile,198.214.109.152,198,341,4722
request_loan,192.159.46.227,193,217,4723
update_profile,192.184.205.202,455,741,4724
create_account,168.7.92.20,354,845,4725
transactions,95.223.162.76,437,934,4726
transactions,192.28.66.171,179,174,4727
transactions,192.31.41.17,244,808,4728
create_account,192.40.250.219,212,521,4729
request_loan,203.0.93.54,106,86,4730
browse,192.156.222.222,108,524,4731
transactions,168.7.92.20,161,298,4732
request_loan,192.170.227.152,162,869,4733
update_profile,198.214.109.152,384,838,4734
create_account,192.31.204.39,461,96,4735
update_profile,198.51.102.239,172,772,4736
transactions,198.51.102.239,8,223,4737
create_account,192.31.204.39,486,804,4738
update_profile,192.52.249.197,300,296,4739
create_account,192.22.74.9,20,796,4740
create_account,192.31.204.39,398,411,4741
create_account,14.101.88.69,224,486,4742
update_profile,192.67.93.145,369,673,4743
request_loan,198.51.101.192,128,28,4744
browse,192.52.216.15,321,172,4745
request_loan,95.223.162.76,167,89,4746
transactions,203.0.102.115,434,198,4747
update_profile,198.51.102.239,218,851,4748
request_loan,198.10.52.120,490,607,4749
create_account,198.48.161.203,288,166,4750
create_account,95.223.162.76,406,771,4751
transactions,203.0.112.18,364,620,4752
transactions,203.0.107.208,103,162,4753
create_account,192.40.250.219,284,63,4754
browse,192.52.242.244,324,766,4755
update_profile,192.88.112.4,342,265,4756
transactions,198.51.102.239,314,965,4757
browse,203.0.93.54,350,785,4758
update_profile,198.230.203.64,292,261,4759
browse,192.0.5.131,286,277,4760
transactions,192.75.40.178,155,510,4761
request_loan,192.31.41.17,85,209,4762
browse,192.52.242.244,240,525,4763
browse,192.75.245.197,164,741,4764
transactions,192.175.50.15,418,855,4765
request_loan,203.0.107.208,124,116,4766
update_profile,168.7.92.20,332,899,4767
update_profile,198.51.101.192,387,806,4768
create_account,192.170.227.152,479,297,4769
update_profile,203.126.82.74,198,945,4770
browse,192.159.46.227,88,484,4771
update_profile,192.67.93.145,447,348,4772
transactions,192.52.249.197,148,48,4773
create_account,10.208.131.79,198,110,4774
create_account,192.52.220.27,55,686,4775
transactions,121.226.166.246,73,599,4776
update_profile,192.175.50.15,125,252,4777
browse,192.80.65.1,41,603,4778
create_account,192.175.50.15,54,273,4779
update_profile,192.31.204.39,198,528,4780
create_account,192.75.245.197,429,549,4781
update_profile,192.156.222.222,422,586,4782
update_profile,198.10.52.120,335,386,4783
request_loan,192.91.0.184,158,517,4784
request_loan,203.0.107.208,407,91,4785
update_profile,192.31.197.149,397,420,4786
create_account,192.91.0.184,257,597,4787
update_profile,198.51.101.192,176,195,4788
browse,192.31.197.149,88,904,4789
request_loan,192.31.41.17,389,804,4790
browse,200.88.167.56,436,812,4791
request_loan,205.8.216.46,68,168,4792
update_profile,192.52.242.244,224,150,4793
request_loan,198.50.57.194,314,559,4794
request_loan,168.7.92.20,95,483,4795
create_account,97.203.187.254,270,740,4796
browse,14.101.88.69,216,858,4797
transactions,192.175.4.94,380,910,4798
create_account,192.175.50.15,171,485,4799
update_profile,203.0.102.115,466,413,4800
transactions,192.5.169.21,167,751,4801
transactions,192.80.65.1,416,195,4802
create_account,192.159.46.227,64,117,4803
transactions,192.52.249.197,35,362,4804
browse,192.156.222.222,238,658,4805
create_account,192.67.93.145,176,24,4806
update_profile,192.31.204.39,233,334,4807
transactions,192.52.242.244,246,975,4808
browse,192.156.222.222,278,871,4809
request_loan,203.0.107.208,377,369,4810
browse,97.203.187.254,441,359,4811
request_loan,121.226.166.246,7,345,4812
browse,14.101.88.69,421,955,4813
browse,10.208.131.79,341,872,4814
request_loan,192.184.205.202,172,356,4815
create_account,192.52.242.244,492,830,4816
update_profile,192.184.205.202,98,714,4817
browse,192.31.41.17,290,124,4818
transactions,198.40.150.145,16,218,4819
browse,192.31.41.17,498,452,4820
update_profile,203.126.82.74,199,399,4821
request_loan,192.159.46.227,55,101,4822
browse,203.126.82.74,130,732,4823
create_account,10.208.131.79,160,465,4824
create_account,192.88.112.4,286,256,4825
request_loan,192.31.204.39,269,439,4826
request_loan,192.31.204.39,429,995,4827
create_account,192.80.65.1,146,361,4828
create_account,198.48.161.203,497,726,4829
browse,1.131.122.57,245,847,4830
update_profile,192.159.46.227,169,656,4831
transactions,192.91.0.184,33,271,4832
browse,192.52.220.27,438,542,4833
browse,192.159.46.227,419,325,4834
request_loan,198.48.161.203,59,707,4835
browse,192.170.227.152,440,991,4836
update_profile,192.31.204.39,357,524,4837
transactions,200.88.167.56,226,708,4838
create_account,97.203.187.254,58,117,4839
create_account,192.80.65.1,165,538,4840
request_loan,168.7.92.20,166,784,4841
create_account,192.52.216.15,183,290,4842
update_profile,192.52.197.103,263,744,4843
update_profile,95.223.162.76,494,510,4844
browse,192.52.216.15,120,719,4845
request_loan,95.223.162.76,450,449,4846
browse,203.0.107.208,358,323,4847
transactions,203.0.102.115,240,335,4848
update_profile,203.126.82.74,496,568,4849
request_loan,192.88.98.49,330,431,4850
update_profile,198.51.102.239,136,830,4851
request_loan,200.88.167.56,53,196,4852
request_loan,198.50.57.194,109,956,4853
update_profile,192.0.5.131,368,860,4854
request_loan,192.31.41.17,478,819,4855
create_account,192.28.66.171,159,788,4856
browse,198.50.57.194,183,996,4857
request_loan,192.28.66.171,490,578,4858
request_loan,192.52.220.27,169,913,4859
create_account,192.91.0.184,62,519,4860
browse,198.230.203.64,300,857,4861
request_loan,192.175.4.94,187,284,4862
transactions,192.80.65.1,308,549,4863
request_loan,192.5.169.21,352,933,4864
browse,95.223.162.76,190,615,4865
update_profile,198.40.150.145,480,601,4866
browse,192.28.66.171,296,768,4867
request_loan,192.75.40.178,344,542,4868
request_loan,10.208.131.79,487,646,4869
create_account,168.7.92.20,147,90,4870
create_account,203.0.93.54,16,133,4871
browse,121.226.166.246,0,488,4872
create_account,192.88.98.49,50,167,4873
transactions,192.31.204.39,406,740,4874
request_loan,1.131.122.57,400,609,4875
transactions,192.75.40.178,281,751,4876
request_loan,203.0.107.208,23,437,4877
browse,198.243.53.201,123,702,4878
browse,192.31.41.17,42,957,4879
update_profile,95.223.162.76,9,381,4880
transactions,198.243.53.201,75,941,4881
create_account,192.22.74.9,425,264,4882
request_loan,192.88.112.4,222,824,4883
transactions,192.91.0.184,405,581,4884
update_profile,121.226.166.246,461,619,4885
transactions,168.7.92.20,421,104,4886
create_account,192.40.250.219,178,177,4887
request_loan,198.10.52.120,12,155,4888
create_account,192.52.242.244,209,382,4889
transactions,192.170.227.152,165,974,4890
browse,192.31.204.39,127,797,4891
update_profile,203.0.112.18,435,371,4892
transactions,198.214.109.152,348,325,4893
request_loan,198.40.150.145,253,783,4894
transactions,121.226.166.246,456,693,4895
request_loan,198.51.101.192,402,330,4896
transactions,14.101.88.69,293,606,4897
update_profile,203.126.82.74,129,362,4898
transactions,97.203.187.254,193,222,4899
transactions,192.175.4.94,141,873,4900
update_profile,192.5.169.21,136,27,4901
browse,192.31.204.39,339,74,4902
create_account,203.0.112.18,55,638,4903
transactions,192.159.46.227,280,155,4904
transactions,200.88.167.56,44,938,4905
transactions,192.67.93.145,63,334,4906
browse,95.223.162.76,151,934,4907
request_loan,95.223.162.76,265,734,4908
browse,192.0.5.131,400,745,4909
create_account,192.28.66.171,444,184,4910
